id,text,date,likes,detected_language,text_english
1823024688278179846,Esta semana el Frappucino en Starbucks $4.000 https://t.co/i9XP1sZ1rc,Mon Aug 12 15:52:10 +0000 2024,3434,es,"This week Frappucino at Starbucks $ 4,000 https://t.co/i9xp1sz1rc"
906877622038265856,"starbucks: 6€

star con el rubius: no tiene precio",Sun Sep 10 13:50:48 +0000 2017,414,es,"Starbucks: € 6

Star with Rubius: It is priceless"
1841982864918757837,"""La felicidad no tiene precio""

El del Starbucks: 675 por favor

Yo: https://t.co/8Z4CZcsPRj",Thu Oct 03 23:25:12 +0000 2024,0,es,"""Happiness is priceless""

The Starbucks: 675 please

Me: https://t.co/8z4czcsprj"
1883638866151956696,"Trump, Te quiero ofrecer el mejor Café elaborado en Argentina! 
Es ultra capitalista, hará que Starbucks se vea comunista.
Es lo mejor que vas a probar en tu Facking vida, su precio es de 50 mil millones la tonelada.
Si?, Mi secretaria se contactara para cerrar la operación.

💸 https://t.co/Q6vm2JvwpU",Sun Jan 26 22:11:16 +0000 2025,342,es,"Trump, I want to offer you the best coffee made in Argentina! 
He is ultra capitalist, will make Starbucks look communist.
It is the best you are going to try in your facking life, its price is 50 billion a ton.
Yes? My secretary will contact the operation.

💸 https://t.co/q6vm2jvwpu"
1827861450896834902,"Starbucks ☕️ 

Del 26/8 al 30/8 
Latte $2500 https://t.co/veErZtKu2C",Mon Aug 26 00:11:44 +0000 2024,1498,de,"Starbucks ☕️ 

DEL 26/8 AL 30/8 
Latte $ 2500 https://t.co/veerztku2c"
1843710359225639167,"$43.00 un pan de muerto en Starbucks
¿Qué traerá? ¿Las cenizas de Carl Sagan o que? https://t.co/92aWiE0DtD",Tue Oct 08 17:49:38 +0000 2024,1481,es,"$ 43.00 A dead bread in Starbucks
What will it bring? The ashes of Carl Sagan or what? https://t.co/92Awie0dtd"
1878511611440455885,"#Starbucks, ¿nuevo tramo lateral?, capital en posiciones compradoras, medias por debajo del precio, velas semanales. https://t.co/jSo6lA3EBH",Sun Jan 12 18:37:23 +0000 2025,38,es,"#Starbucks, new lateral section?, Capital in buying positions, means below the price, weekly candles. https://t.co/jso6la3ebh"
1883930495219818621,"Si eres miembro Starbucks Rewards disfruta un Croissant*, y más $99 pesos podrás tener en tus manos un nuevo llavero Bearista® .​
​
📸 ¿Ya lo tienes? ¡Comparte tu foto! ​

*Consulta términos aquí 👉 https://t.co/pZMjhqxI6u https://t.co/l0KB9ZP1lm",Mon Jan 27 17:30:06 +0000 2025,132,es,"If you are a Starbucks Rewards member, enjoy a croissant*, and more $ 99 pesos you can have a new Bearista® keychain in your hands.
​
📸 Do you already have it? Share your photo! ​

*Check terms here 👉 https://t.co/pzmjhqxi6u https://t.co/l0kb9zp1lm"
1906121772816269459,"Nunca entenderé el fervor por los Starbucks, 🙂↔️ 
Nunca hay lugar para sentarse, el sabor no tiene chiste, precio excesivo y la comida es mala. Ojalá mejoren para los que sí les guste.",Sat Mar 29 23:10:19 +0000 2025,2,es,"I will never understand the fervor for the Starbucks, 🙂↔️ 
There is never a place to sit down, the taste has no joke, excessive price and food is bad. Hopefully they improve for those who do."
1876423116119036333,"En el Senado se toman el café y las galletas al doble o triple de precio, y los defensores del partido Morena, criticando a los que lo compran en Starbucks.",Tue Jan 07 00:18:27 +0000 2025,51,es,"In the Senate they have coffee and cookies for double or triple price, and the defenders of the Morena party, criticizing those who buy it in Starbucks."
1848429051867738164,"Me cobraron 17 mil pesos un café americano, focaccia chica veggie y pan au chocolat en Starbucks

Es oficial: ya estamos más caros que ciudades como New York City y Londres, donde esto mismo en Starbucks cuesta menos a pesar de que los sueldos, alquiler, etc son 5 veces más altos",Mon Oct 21 18:20:02 +0000 2024,400,es,"I was charged 17 thousand pesos an American coffee, Focaccia Chica Veggie and Pan Au Chocolat in Starbucks

It is official: we are already more expensive than cities like New York City and London, where this in Starbucks costs less despite the salaries, rent, etc. are 5 times higher"
1890430211637825878,Esto es lo que siempre les he tratado de explicar del por qué el precio del café en Starbucks es relativamente caro. Por consumo mínimo tienes acceso a todo eso además de servicio de sanitario. Así que en realidad no es caro porque no estás pagando solo por el café.,Fri Feb 14 15:57:39 +0000 2025,2,es,This is what I have always tried to explain why the price of coffee in Starbucks is relatively expensive. For minimum consumption you have access to all that in addition to sanitary service. So it is not really expensive because you are not paying just for coffee.
1869048097646780886,"Starbucks a mitad de precio ☕️💚🤍

Latte grande a $3000

Yaaaa mismo en Rappi 
Lo buenísimo es que no te limita a comprar uno solo 🔥 
Solo válido x hoy 17/12
Pagando con BNA tenes 30% extra 

🫶🏼 https://t.co/jDPqhOAeHk",Tue Dec 17 15:52:46 +0000 2024,90,es,"Starbucks at half price ☕️💚🤍

Latte large at $ 3000

Yaaaa in Rappi 
The great thing is that it does not limit you to buy only one 🔥 
Only valid x today 12/17
Paying with bna you have 30% extra 

🫶🏼 https://t.co/jdpqhoaehk"
1020429297398550530,"Starbucks 6€  
Starconmigo 5€ 

alguien tendrá que pagar los porros",Fri Jul 20 22:04:37 +0000 2018,5823,es,"Starbucks € 6  
Starconemigo € 5 

Someone will have to pay the joints"
1905418902982500396,"@val1969u Anda a reclamarle a tus viejos que saliste con menos neuronas que un ser humano normal
17 dolares en amazon, como chota le pagas 40 lucas a starbucks 🤦🏻🤦🏻🤦🏻 https://t.co/5XidrzgNGi",Fri Mar 28 00:37:22 +0000 2025,20,es,"@Val1969u is to claim your old people who came out with less neurons than a normal human being
17 dollars in Amazon, as Chota pays 40 lucas to Starbucks 🤦🏻🤦🏻🤦🏻 https://t.co/5xidrzgngi"
824390536412954630,"Adiós Starbucks con tus cafés de 60 pesos.
Hola cafecito de olla con un toque de canela y piloncillo en 10 pesitos y súper calientito 😏☕.",Wed Jan 25 22:56:34 +0000 2017,1125,es,"Goodbye Starbucks with your 60 peso coffees.
Hi Cofecito de Olla with a touch of cinnamon and piloncillo in 10 pesos and super warmth 😏☕."
1895629335962562648,"Si pasan por Starbucks frente al Parque Rivadavia, hay una señora que vende bolsas de residuos buenas y a buen precio. 

No duden en comprárselas, lo hice y vuelvo a hacerlo. Ella (como muchos) necesita el dinero y tiene a su hijo a cargo. 

Así que es poco dinero y ayuda mucho.",Sat Mar 01 00:17:07 +0000 2025,20,es,"If they pass through Starbucks in front of the Rivadavia Park, there is a lady who sells good waste bags and at a good price. 

Do not hesitate to buy them, I did it and do it again. She (as many) needs money and has her son in charge. 

So it is little money and helps a lot."
1907582931066872274,El 2x1 de Starbucks es poner los dos en precio normal de como los comprarías por separado y ya😶,Wed Apr 02 23:56:26 +0000 2025,8,es,The 2x1 Starbucks is to put the two at a normal price of how you would buy them separately and already
1871238770370199980,"Llevo 4 hs en Argentina:
- Starbucks está al mismo precio que la última vez que vine.
- Existe SUBE digital
- Tardé 35 min de Ezeiza al centro
Me había acostumbrado a que cada ves que venía algo estaba peor. Me voy a tener que desacostumbrar...",Mon Dec 23 16:57:43 +0000 2024,64,es,"I have 4 hours in Argentina:
- Starbucks is at the same price as the last time I came.
- There is digital up
- It took 35 min from Ezeiza to the center
I had become accustomed to every time something was coming was worse. I'm going to have to disapprove ..."
733871614492712961,"Café de Starbucks:$35. Escuchar que un chavo le dice a otro: ""¿Si una gato fuera Pokemon, cómo le pondrías?"", no tiene precio.",Sat May 21 04:06:42 +0000 2016,167,es,"Starbucks coffee: $ 35. Listen to a kid tells another: ""If a cat were Pokemon, how would you put it?"" It is priceless."
1905068740317741322,ya vi el vaso de snoopy que quiero en marketplace al triple del precio de starbucks https://t.co/fh0WDGX7DF,Thu Mar 27 01:25:56 +0000 2025,2,es,I already saw the Snoopy glass that I want in Marketplace to the triple the Starbucks price https://t.co/fh0wdgx7df
1051297755916832768,"starbucks: 100$
starconmigo: 0$ piénsalo bb",Sun Oct 14 02:24:51 +0000 2018,8011,it,"Starbucks: $ 100
Starconmigo: $ 0 Piénsalo BB"
932348776509005825,"starbucks 120$ starconmigo 0$ y encima te acabo las tetas, pensalo.",Sun Nov 19 20:44:05 +0000 2017,8662,es,"Starbucks 120 $ Starconemigo 0 $ and I just finished the tits, think."
1848429301030437062,No soporto la gente que se queja del precio del starbucks quién te manda a comprar esa mierda,Mon Oct 21 18:21:02 +0000 2024,6,es,I can't stand people who complain about the price of Starbucks who commands you to buy that shit
1739702971938529684,"i hope starbucks never recovers actually. their coffee is not that good, it’s overpriced, and it’s really not that convenient",Tue Dec 26 17:41:25 +0000 2023,20849,en,"i hope starbucks never recovers actually. their coffee is not that good, it’s overpriced, and it’s really not that convenient"
1907096842485031328,"Señor #starbucks:

Hoy no me gustó su cafe😶",Tue Apr 01 15:44:54 +0000 2025,1,es,"Mr. #Starbucks:

I didn't like his coffee today."
1905754977072763273,Hoy me voy a quejar de Starbucks porque quiero y porque puedo.. cuando recién lo abrieron era el sitio “cool”los baristas siempre estaban de buen humor (o al menos eso aparentaban) y era un lugar para trabajar o relajarse,Fri Mar 28 22:52:48 +0000 2025,90,es,"Today I'm going to complain about Starbucks because I want and because I can .. when they only opened it, it was the “cool” site the baristas were always in a good mood (or at least they appeared) and it was a place to work or relax"
1906780839205347409,0 y van 2 que paso @StarbucksMex pedí un café con 2 de base de leche entera y para que no se repitiera se fue personalmente ya está de callendo el servicio mejor digan que no quieren atender https://t.co/I3m9sE8o88,Mon Mar 31 18:49:12 +0000 2025,0,es,0 And they go 2 what happened @starbucksmex I asked for a coffee with 2 whole milk base and so that it did not repeat it was personally already from street the service better say that they do not want to attend https://t.co/i3m9se8O888888888888888888888888888
1400227584152047623,Esta es fácilmente la mejor bebida que tiene starbucks y no pienso discutirlo con nadie✋🏻 https://t.co/zfa8uItWFx,Wed Jun 02 23:07:25 +0000 2021,299,es,This is easily the best drink that Starbucks has and I will not discuss it with anyone✋🏻 https://t.co/zfa8uitwfx
1907708188310515739,จุดเด่นของ #Starbucks ตอนนี้คือ นั่งทำงานสบาย มีปลั๊ก มีแอร์ มีหลายสาขา แต่ #ข้อเสียคือ เป็นร้านกาแฟที่กาแฟไม่อร่อยเลย หลังๆเริ่มยิง Ads จัดโปรโมชั่น เพราะผู้บริโภคมีทางเลือกเยอะขึ้น,Thu Apr 03 08:14:10 +0000 2025,4,th,"The highlight of the #starbucks is now sitting, comfortable work, with air plugs, with many branches, but #The disadvantage is a coffee shop that is not tasty. Lately, starting to shoot ADS to organize promotions because consumers have more options."
1627576924879876097,"Conozco a más de 7 que han ido a hacer el teatrito de promover el #AIFA con similar guión, del rápido traslado, al starbucks, lounges, parece Madrid o etc. Entiendo que necesiten el ingreso, pero tengan la dignidad de avisar que sus opiniones son parte de una campaña pagada.",Mon Feb 20 07:52:32 +0000 2023,73,es,"I know more than 7 who have gone to make the theater to promote #AIFA with similar script, of the rapid transfer, to Starbucks, Lounges, looks like Madrid or etc. I understand that they need admission, but have the dignity of warning that their opinions are part of a paid campaign."
1897021857905410086,"I'm about to piss off a whole section of white people and saying this as a white person myself, but starbucks is 100% mid and 100% over priced. And their coffee products are not good for you nor they're tea's.",Tue Mar 04 20:30:30 +0000 2025,911,en,"I'm about to piss off a whole section of white people and saying this as a white person myself, but starbucks is 100% mid and 100% over priced. And their coffee products are not good for you nor they're tea's."
1905607231585816658,El Starbucks está sobrevalorado. Se dice y no pasa nada.,Fri Mar 28 13:05:43 +0000 2025,2,es,Starbucks is overvalued. It is said and nothing happens.
1907856863581925446,"Neta las cafeterías de cadena se maman, ayer @Starbucks me cobró un extra de leche por pedir mi bebida con poco hielo, la semana pasada la @cafelaflordecor le pedí lo mismo, poco hielo, y me entregó el café a la mitad casi , que por que esa la es medida, 🥺",Thu Apr 03 18:04:57 +0000 2025,0,es,"Net The chain coffee shops mammn, yesterday @starbucks charged me an extra milk for asking for my drink with little ice, last week the @cafelaflordecor asked him the same, little ice, and gave me the coffee to half almost, that because that is measured, 🥺"
1458458350384029700,todo bien con starbucks pero los precios son desorbitantes prefiero ir a un cafe de barrio y pagar 150 el cortado con un vasito de soda,Wed Nov 10 15:35:42 +0000 2021,4425,es,All good with Starbucks but prices are exorbitant I prefer to go to a neighborhood coffee and pay 150 the cut with a glass of soda
1907840522808357371,"A lo largo de los años, #Starbucks ha mantenido su posición como líder en la industria del café, con cada CEO aportando su visión para adaptarse a las necesidades de los consumidores https://t.co/qHeRAQtcXu",Thu Apr 03 17:00:01 +0000 2025,2,es,"Over the years, #Starbucks has maintained its position as a leader in the coffee industry, with each CEO contributing its vision to adapt to the needs of consumers https://t.co/qheraqtcxu"
1907478137774244339,"A lo largo de los años, #Starbucks ha mantenido su posición como líder en la industria del café, con cada CEO aportando su visión para adaptarse a las necesidades de los consumidores https://t.co/Jgvn8T2fLN",Wed Apr 02 17:00:01 +0000 2025,7,es,"Over the years, #Starbucks has maintained its position as a leader in the coffee industry, with each CEO contributing its vision to adapt to the needs of consumers https://t.co/jgvn8t2fln"
1907121635507019896,"Hola @starbucks, oye una chica del sbx dónde estoy regañó al chico que me atendió por de irme que si le puede poner azúcar el a mi café, que el café está en la barra... En la tienda no hay NADIE en la fila, de hecho solo hay gente en sus compas comiendo sandwiches de su casa... https://t.co/9g9Np8IlMp",Tue Apr 01 17:23:25 +0000 2025,0,es,"Hi @Starbucks, hey a girl from the SBX where I am scolding the boy who attended me to leave that if he can put sugar to my coffee, that the coffee is in the bar ... In the store there is no one in the row, in fact there are only people in their compas"
1907800465514889422,"Sinceramente no soy fan de @Starbucks, pero es el que queda donde trabajo...y confirmo, ¿xq su servicio es taaaaan leeeeeento aún sin gente y con 6 baristas?",Thu Apr 03 14:20:50 +0000 2025,16,es,"Sincerely I am not a fan of @Starbucks, but it is the one that is where I work ... And I confirm, do you your service are Looaaan Leeeeeento even without people and with 6 baristas?"
1907806352254124473,@ChrischileXD De seguro durante el mes de huelga la gente prefirió cafés locales más baratos y de mejor calidad. En lo personal hace más de 10 años que no ingreso a un @Starbucks por caros y malos.,Thu Apr 03 14:44:14 +0000 2025,8,es,"@Chrischilexd insurance During the strike month people preferred cheapest and better quality local coffees. Personally, I don't enter a @Starbucks for expensive and bad for more than 10 years."
1472930188262469634,El café de Starbucks está sobrevalorado y es asqueroso,Mon Dec 20 14:01:37 +0000 2021,213,es,Starbucks coffee is overvalued and disgusting
1898747428875928041,"Nunca he entendido la fascinación con #Starbucks
- El café no es bueno.
- Es carísimo.
- Pagan pésimo a sus trabajadores y sé de cerca de varios casos de maltrato laboral.
Creo que su concepto, otrora novedoso, ya fue superado por otros locales. Tiene que renovarse.",Sun Mar 09 14:47:18 +0000 2025,3038,es,"I have never understood the fascination with #starbucks
- Coffee is not good.
- It's very expensive.
- They pay lousy to their workers and I know about several cases of labor abuse.
I think his concept, once new, was already overcome by other stores. You have to renew."
1255670110217437186,"#Starbucks dice que se vieron obligados a suspender unilateralmente a sus ""partners"" por no poder operar, pero mantienen más de 30 tiendas abiertas. Venden para llevar o delivery, pagan publicidad y bonos, pero no le pagan el sueldo a sus trabajadores #StarbucksPagame https://t.co/m4mbUJedfl",Thu Apr 30 01:27:38 +0000 2020,1126,es,"#Starbucks says they were forced to suspend their ""partners"" unilaterally for not being able to operate, but maintain more than 30 open stores. They sell to carry or delivery, pay advertising and bonds, but they do not pay their salary to their workers #StarbucksPagame https://t.co/m4mbujedfl"
1907813277096092000,"@TaCvBiTa @Starbucks Ya C… y el que esta en antara, a lado del Santander, “Pior” https://t.co/l6tjtmMTb2",Thu Apr 03 15:11:45 +0000 2025,0,es,"@Tacvbit @starbucks already c ... and the one in Antara, next to the Santander, “Pior” https://t.co/l6tjtmmtb2"
1907816763716256300,@sith_erich @Starbucks Ese y Carso nefastos,Thu Apr 03 15:25:36 +0000 2025,1,en,@sith_erich @Starbucks Ese y Carso nefastos
1907832983882547500,@TaCvBiTa @Starbucks Pero a la gente le gusta estar haciendo filas hasta por un café 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,Thu Apr 03 16:30:03 +0000 2025,0,es,@TacvBita @starbucks but people like to be ranks even for a coffee 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️
1907833423382851800,@IvanLebrija @Starbucks Y muy caro,Thu Apr 03 16:31:48 +0000 2025,1,lv,@Ivanlebrija @starbucks y muy caro
1907814472942567700,@TaCvBiTa @Starbucks Afortunadamente hay otras opciones para cualquier gusto. 👍🏼,Thu Apr 03 15:16:30 +0000 2025,0,es,@Tacvbit @starbucks Fortunately there are other options for any taste. 👍🏼
1907816899452252200,@L2TigerX @Starbucks Cercanos no... 😪,Thu Apr 03 15:26:09 +0000 2025,1,es,@L2tigerx @starbucks near us no ... 😪
1907801224629379300,"@TaCvBiTa @Starbucks Es de mis fav’s
El sandwichito de panela y espinaca está… uuuuffff 😋",Thu Apr 03 14:23:51 +0000 2025,1,es,"@TacvBita @starbucks is from my fav’s
Panela and spinach sandwichito is ... uuuufff 😋"
1907801988999385300,@RayatelasNalgas @Starbucks El de claras de huevo?,Thu Apr 03 14:26:54 +0000 2025,0,es,@Rayatelalasnalgas @Starbucks Egg Claras?
1907805476403753000,@TaCvBiTa @Starbucks Chedraui Selecto tiene buen café 😉☕️,Thu Apr 03 14:40:45 +0000 2025,0,en,@TaCvBiTa @Starbucks Chedraui Selecto tiene buen café 😉☕️
1907810810929230000,@caramjose @Starbucks No me daba tiempo de pasar,Thu Apr 03 15:01:57 +0000 2025,1,es,@caramjose @starbucks I didn't have time to pass
1907810594457096400,@TaCvBiTa @Starbucks Un late en las rocas y se feliz! 🧋,Thu Apr 03 15:01:05 +0000 2025,0,es,@TacvBita @Starbucks A beat in the rocks and be happy! 🧋
1907811198218719700,"@KareliaVe @Starbucks 20 min para un café 🙄, todo mal",Thu Apr 03 15:03:29 +0000 2025,1,es,"@Kareliave @starbucks 20 min for a coffee 🙄, all bad"
1907806312286614000,@TaCvBiTa @Starbucks Pues hazte tu café!🤷🏻‍♂️,Thu Apr 03 14:44:04 +0000 2025,0,en,@TaCvBiTa @Starbucks Pues hazte tu café!🤷🏻‍♂️
1907810945520246800,@Mexi_Tuipo @Starbucks Preferí dormir otro rato 😒,Thu Apr 03 15:02:29 +0000 2025,1,pt,@Mexi_tuipo @starbucks I preferred to sleep otro rat 😒
1907145294674084189,"Una amiga me invitó a ir a Starbucks a avanzarle a los pendientes, tercera vez que voy a ahí y neta la última, café malo, comida mala y postre malísimo. 

No me cabe en la cabeza como es que siempre hay filas en el drive thru.",Tue Apr 01 18:57:25 +0000 2025,1,es,"A friend invited me to go to Starbucks to advance the earrings, the third time I go to there and the last one, bad coffee, bad food and very bad. 

I don't fit my head how there are always rows in Drive Thru."
1893716326314553477,"@rubengarci10060 Yo siempre he preferido las cafeterías locales, porque además el café de @Starbucks es del más quemado.
Ojalá todos se solidarizaran .
Saludos compañero!",Sun Feb 23 17:35:30 +0000 2025,242,es,"@RUBENGARCI10060 I have always preferred local coffee shops, because also the @Starbucks coffee is the most burned.
Hopefully everyone will sympathize.
Greetings companion!"
1906093943923560470,Antes me gustaba un buen estudiar o leer en el starbucks y podía pasar toda la tarde sin aburrirme. Ahora tienen sillas que se te entierran en la espalda cuando te recargas.,Sat Mar 29 21:19:44 +0000 2025,1,es,I liked a good study or read at Starbucks before and I could spend the whole afternoon without boring me. Now they have chairs that are buried in your back when you recharge.
1775573864560337348,"No voy a entrar en sí S&amp;C es mejor que Starbucks. Lo bonito del libre mercado es que el consumidor dirimirá.

Lo que más me alegre de que llegue Starbucks es ver rabiando a mis izquierdosos porque “vienen a dañar es empresas ecuatorianas!”

Hijueputa, si no hay cultura de",Wed Apr 03 17:19:32 +0000 2024,279,es,"I will not enter itself S&SP; C is better than Starbucks. The beautiful thing of the free market is that the consumer will settle.

What is happy that Starbucks arrives is to see my left because ""they come to damage is Ecuadorian companies!""

Childhood, if there is no culture of"
1906931200603701358,oigan ps que padrísimo y todo lo de la comida chatarra. pero si las grandes empresas (Starbucks y compañía) se pueden amparar sale peor y la gente les va a comprar aún más.,Tue Apr 01 04:46:41 +0000 2025,0,es,They hear ps that very spot and everything about junk food. But if the big companies (Starbucks and company) can protect themselves worse and people are going to buy them even more.
1590332156995600384,"(opinião) (não se ofendam) 
starbucks é overrated e as bebidas que servem não valem o balúrdio que custam.",Wed Nov 09 13:15:07 +0000 2022,1828,pt,"(opinion) (not offend) 
Starbucks is overrated and the drinks they serve are not worth the costing balud."
1897143251196658084,"Gente, pienso tirar mis estudios a la mierda e intentar trabajar en un Starbucks, necesito opiniones sinceras",Wed Mar 05 04:32:52 +0000 2025,0,es,"People, I plan to throw my studies in shit and try to work in a Starbucks, I need sincere opinions"
1743770607508934862,"Fue un dia interesante contestando mucho de sus mensajes y leyendo opiniones que aportan mucho a la comunidad y a mi conocimiento. 

Totalmente agradecido con su apoyo y la gran aceptación que tuvo el análisis de Starbucks, espero poder seguir ayudandolos 🙏",Sat Jan 06 23:04:45 +0000 2024,15,es,"It was an interesting day by answering a lot about their messages and reading opinions that contribute a lot to the community and my knowledge. 

Totally grateful to your support and the great acceptance that Starbucks analysis had, I hope to continue helping them 🙏"
1260277344977158150,"Hay un par festejando que se va Starbucks del país porque según ellos ""el café es horrible"", sin pensar en la cantidad de gente que se va a quedar sin laburo. Este país da para todo. https://t.co/3AI3MuTCj2",Tue May 12 18:35:08 +0000 2020,1944,es,"There is a couple celebrating that Starbucks is going from the country because according to them ""coffee is horrible"", without thinking about the number of people who are going to run out of work. This country gives for everything. https://t.co/3ai3mutcj2"
1786214029725163864,"LLEGADA DE STARBUCKS A HONDURAS 

Se ha anunciado por parte de la reconocida cadena internacional de cafetería Starbucks, que iniciara operaciones en Honduras para este 2024. 

La llegada de esta próxima compañía, ha generado una ola masiva de opiniones y memes en redes sociales, https://t.co/Ii8nuUCONS",Fri May 03 01:59:45 +0000 2024,2,es,"Arrival of Starbucks to Honduras 

It has been announced by the renowned international cafeteria chain Starbucks, which will start operations in Honduras for this 2024. 

The arrival of this next company has generated a massive wave of opinions and memes on social networks, https://t.co/ii8nuucons"
1775604011418144812,"Mi opinión:
- Si te gusta las bebidas azucaradas con 1% de cafe y puro caramelo: starbucks

- Si te gusta el cafe: Juan Valdez o sweet and coffee

- Y si quieres algo en serio rico y sin sobre precio: una avena polaca y filtra café en casa (yo)",Wed Apr 03 19:19:20 +0000 2024,200,es,"My opinion:
- If you like sugary drinks with 1% coffee and pure candy: Starbucks

- If you like coffee: Juan Valdez or Sweet and Coffee

- And if you want something serious and without a price: a Polish oatmeal and coffee filters at home (I)"
1775579020475691031,"No voy a entrar a la bronca de Starbucks. Me reuso a decir que está en mi ranking de los peores cafés y que la ""experiencia"" es solo un gran efecto Mandela. Tampoco voy a decir que siendo país cafetero prefieran la multinacional es porque su vara para todo está en el subsuelo.",Wed Apr 03 17:40:01 +0000 2024,200,es,"I will not enter the Starbucks anger. I reuse to say that it is in my ranking of the worst coffees and that ""experience"" is just a great mandela effect. I am not going to say that being a coffee country prefer the multinational is because their rod for everything is in the subsoil."
1906881701772775790,"A lo largo de los años, #Starbucks ha mantenido su posición como líder en la industria del café, con cada CEO aportando su visión para adaptarse a las necesidades de los consumidores https://t.co/q13yt7f5qv",Tue Apr 01 01:30:00 +0000 2025,1,es,"Over the years, #Starbucks has maintained its position as a leader in the coffee industry, with each CEO contributing its vision to adapt to the needs of consumers https://t.co/q13yt7f5qv"
1907115747832156326,"A lo largo de los años, #Starbucks ha mantenido su posición como líder en la industria del café, con cada CEO aportando su visión para adaptarse a las necesidades de los consumidores https://t.co/Inyt8jtCsR",Tue Apr 01 17:00:01 +0000 2025,1,es,"Over the years, #Starbucks has maintained its position as a leader in the coffee industry, with each CEO contributing its vision to adapt to the needs of consumers https://t.co/inyt8jtcsr"
1906121772816269459,"Nunca entenderé el fervor por los Starbucks, 🙂↔️ 
Nunca hay lugar para sentarse, el sabor no tiene chiste, precio excesivo y la comida es mala. Ojalá mejoren para los que sí les guste.",Sat Mar 29 23:10:19 +0000 2025,2,es,"I will never understand the fervor for the Starbucks, 🙂↔️ 
There is never a place to sit down, the taste has no joke, excessive price and food is bad. Hopefully they improve for those who do."
1749996700230681078,"Nah amigos, las excusas que usan para seguir consumiendo Starbucks. El café de ahí está caro y sabe HORRIBLE. Hay alternativas más económicas y mucho más ricas en el mercado, las cafeterías locales pueden hacer un acabado incluso mejor.",Wed Jan 24 03:25:01 +0000 2024,665,es,"Nah friends, the excuses they use to continue consuming Starbucks. The coffee is expensive and knows horrible. There are cheaper and much richer alternatives in the market, local coffee shops can make an even better finish."
1824467028607979891,"Para mi el problema con Starbucks es que la cadena ha sido señalada por malas condiciones laborales, llevando a sus trabajadores ha plantearse en huelga varias veces y actualmente se encuentra en medio de un boicot mundial por apoyar un genocidio. Entonces no, María Pili, no es",Fri Aug 16 15:23:31 +0000 2024,266,es,"For me, the problem with Starbucks is that the chain has been indicated by bad working conditions, taking its workers has taken on strike several times and is currently in the middle of a world boycott for supporting a genocide. Then no, María Pili, is not"
1907278959810613346,"no mms me quedo más rico mi café con leche (ERA SOLUBLE) que el de en la mañana en starbucks, definitivamente la barista ya se dio cuenta que la odio",Wed Apr 02 03:48:34 +0000 2025,5,es,"No MMS I stayed richer my coffee with milk (it was soluble) than the one in the morning in Starbucks, the barista has already realized that I hate her"
1905726612806758560,"Que asco @StarbucksMex decidí darle OTRA oportunidad y me dieron un iced mocha latte con leche podrida. No vuelvo, pésimo sabor y además sobrevalorado asquito",Fri Mar 28 21:00:05 +0000 2025,0,es,"How disgust @starbucksmex I decided to give it another chance and they gave me an iced mocha late with rotten milk. I do not return, bad taste and also overvalued asquito"
1898092773623890125,Los baristas de Starbucks se fueron a paro y la sirena altiro bloqueó los comentarios en Ig. Mucho ánimo a los baristas que están luchando por un sueldo decente en esa empresa negrera que no es capaz de pagarles más de 2-3lks la hora trabajada.,Fri Mar 07 19:25:56 +0000 2025,4631,es,Starbucks baristas went unemployed and the Altiro siren blocked comments at IG. Much encouragement to the baristas who are fighting for a decent salary in that Negrera company that is not able to pay them more than 2-3lks the hour worked.
1905665888852082919,"Starbucks launched these new compostable cups—great idea! However, now you have to pay an extra $0.25 for the cup fee and drink your beverage quickly  before the paper straw gets mushy 😒 https://t.co/T3LoHBJxAV",Fri Mar 28 16:58:48 +0000 2025,0,en,"Starbucks launched these new compostable cups—great idea! However, now you have to pay an extra $0.25 for the cup fee and drink your beverage quickly  before the paper straw gets mushy 😒 https://t.co/T3LoHBJxAV"
1177947858953265153,starbucks trying to fight climate change/environmental damage by replacing their plastic straws with plastic lids https://t.co/EqSajSmVmR,Sat Sep 28 14:07:09 +0000 2019,146,en,starbucks trying to fight climate change/environmental damage by replacing their plastic straws with plastic lids https://t.co/EqSajSmVmR
1907782297463484676,"You shook loud and clear and now @Starbucks_SA  is bringing your favourite shake-up back this weekend. Purchase a Grande Strawberry Acai Refresha or Java Chip Frappuccino and claim a FREE reusable cup - on us! Grab one while you can 
Offer valid from 04-06 April  Te's &amp; C's Apply https://t.co/qg5179I55e",Thu Apr 03 13:08:39 +0000 2025,0,en,"You shook loud and clear and now @Starbucks_SA  is bringing your favourite shake-up back this weekend. Purchase a Grande Strawberry Acai Refresha or Java Chip Frappuccino and claim a FREE reusable cup - on us! Grab one while you can 
Offer valid from 04-06 April  Te's &amp; C's Apply https://t.co/qg5179I55e"
1171534067918991360,"Depressing! Just brought my reusable mug to @Starbucks  &amp;saw staff use a disposable cup, pour it into my mug, then toss the disposable cup. Totally defeats the purpose of trying 2 reduce waste. Then I looked around to see so many people sitting @ the cafe all w disposables! Ugh.",Tue Sep 10 21:21:02 +0000 2019,664,en,"Depressing! Just brought my reusable mug to @Starbucks  &amp;saw staff use a disposable cup, pour it into my mug, then toss the disposable cup. Totally defeats the purpose of trying 2 reduce waste. Then I looked around to see so many people sitting @ the cafe all w disposables! Ugh."
